Timestamp,3370-02-EBB08,3370-02-AI153,3370-02-AI156,3370-02-AI109,3370-02-AI110,3370-01-G-MODE,3370-01-P-MODE
2024-08-06 13:26:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:27:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:28:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:29:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
